id_achat,id_client,date_achat,montant,produit
4623,824,2025-03-14,455.03,Tablet
4624,824,2025-02-22,584.07,Smartwatch
4625,824,2024-02-19,1977.72,Phone
4626,825,2025-02-18,1336.2,Tablet
4627,825,2025-11-13,200.99,Keyboard
4628,825,2024-01-22,1679.19,Tablet
4629,825,2024-11-07,64.43,Laptop
4630,826,2025-09-20,1080.45,Headphones
4631,826,2024-05-05,23.26,Laptop
4632,826,2024-08-05,745.39,Smartwatch
4633,826,2024-12-08,1884.19,Mouse
4634,826,2024-11-17,858.74,Monitor
4635,826,2025-09-30,1046.58,Monitor
4636,826,2024-04-05,596.93,Phone
4637,826,2024-07-03,1435.34,Phone
4638,826,2024-09-14,894.37,Printer
4639,827,2024-06-03,533.48,Tablet
4640,827,2024-11-03,1986.22,Phone
4641,827,2024-10-21,1937.19,Phone
4642,827,2024-07-31,1491.11,Headphones
4643,827,2024-11-23,1457.45,Camera
4644,827,2025-05-18,321.89,Camera
4645,827,2025-04-15,559.45,Keyboard
4646,827,2025-11-18,1347.44,Phone
4647,828,2025-06-13,1785.62,Laptop
4648,828,2025-03-20,872.42,Keyboard
4649,828,2025-06-12,641.88,Keyboard
4650,828,2025-02-24,1325.65,Laptop
4651,828,2024-09-03,1898.87,Laptop
4652,828,2025-01-24,499.37,Mouse
4653,829,2025-03-09,1745.51,Headphones
4654,829,2025-06-06,1349.96,Smartwatch
4655,829,2025-10-14,945.53,Monitor
4656,829,2024-09-15,1629.6,Monitor
4657,829,2025-03-25,572.37,Headphones
4658,829,2026-01-04,1273.2,Phone
4659,829,2025-08-29,1902.16,Headphones
4660,830,2024-02-25,874.29,Monitor
4661,831,2024-04-19,1226.32,Tablet
4662,831,2024-04-27,87.24,Smartwatch
4663,831,2025-04-01,1230.62,Mouse
4664,831,2024-05-31,477.08,Camera
4665,831,2025-09-28,973.62,Tablet
4666,831,2025-08-12,1757.0,Headphones
4667,831,2026-01-16,1751.33,Monitor
4668,831,2024-07-18,985.54,Printer
4669,831,2025-11-28,1199.71,Keyboard
4670,832,2025-10-30,597.88,Headphones
4671,832,2024-02-21,233.61,Smartwatch
4672,832,2024-04-11,844.99,Monitor
4673,832,2024-12-31,657.54,Printer
4674,832,2024-11-23,240.48,Monitor
4675,832,2025-07-05,1913.07,Phone
4676,832,2024-07-03,701.68,Printer
4677,832,2025-03-30,1412.59,Monitor
4678,833,2025-07-23,1206.11,Headphones
4679,833,2025-02-28,67.64,Smartwatch
4680,833,2024-11-03,1019.9,Printer
4681,833,2024-11-22,131.0,Camera
4682,833,2024-07-19,530.59,Camera
4683,833,2026-01-02,828.35,Monitor
4684,833,2025-05-07,856.15,Smartwatch
4685,833,2024-04-02,1825.61,Smartwatch
4686,834,2025-03-18,1459.09,Camera
4687,834,2024-09-15,1276.17,Laptop
4688,834,2025-04-02,623.94,Printer
4689,834,2024-10-23,450.41,Tablet
4690,834,2024-01-25,1076.67,Phone
4691,834,2024-02-07,1896.28,Mouse
4692,834,2025-05-13,1225.4,Tablet
4693,834,2025-03-13,1213.87,Laptop
4694,835,2025-08-31,1606.8,Phone
4695,836,2024-08-25,1825.33,Keyboard
4696,836,2025-12-30,136.29,Laptop
4697,836,2024-07-20,1042.11,Camera
4698,836,2024-02-23,1075.59,Tablet
4699,836,2025-11-22,1677.92,Printer
4700,836,2026-01-19,1720.85,Headphones
4701,837,2025-06-01,1604.56,Camera
4702,837,2024-08-07,669.69,Headphones
4703,837,2025-11-10,1110.37,Headphones
4704,837,2025-10-10,1880.63,Laptop
4705,837,2025-04-12,1692.51,Keyboard
4706,838,2024-11-30,1007.98,Monitor
4707,838,2024-11-15,94.15,Smartwatch
4708,839,2024-09-14,58.25,Headphones
4709,839,2024-12-03,77.22,Phone
4710,839,2024-05-17,1627.86,Printer
4711,839,2025-09-10,1314.0,Tablet
4712,839,2025-11-30,1638.41,Smartwatch
4713,840,2024-09-06,162.29,Keyboard
4714,840,2025-10-13,1447.0,Printer
4715,841,2025-01-12,39.34,Keyboard
4716,842,2024-12-08,1838.76,Phone
4717,842,2025-02-15,1474.39,Printer
4718,842,2024-02-10,396.63,Mouse
4719,842,2024-12-14,1720.01,Camera
4720,842,2025-12-16,856.05,Laptop
4721,842,2025-08-03,611.29,Monitor
4722,842,2025-12-25,413.31,Smartwatch
4723,842,2024-06-08,1938.83,Mouse
4724,842,2025-01-24,948.09,Smartwatch
4725,842,2025-04-08,864.77,Headphones
4726,843,2024-11-25,1126.38,Monitor
4727,843,2024-07-15,576.0,Keyboard
4728,843,2025-08-13,1018.12,Printer
4729,843,2024-07-26,44.25,Monitor
4730,843,2024-11-10,1457.84,Camera
4731,843,2024-10-24,1527.77,Phone
4732,843,2024-04-24,910.02,Mouse
4733,844,2025-04-27,800.72,Headphones
4734,845,2025-08-05,745.95,Mouse
4735,845,2024-09-21,226.81,Smartwatch
4736,845,2024-08-18,671.55,Phone
4737,845,2024-04-08,199.82,Tablet
4738,845,2025-04-26,423.29,Monitor
4739,845,2025-04-05,1190.88,Phone
4740,845,2024-09-29,291.25,Mouse
4741,845,2025-11-26,1677.76,Keyboard
4742,846,2024-01-26,1523.56,Laptop
4743,846,2025-12-01,1537.14,Smartwatch
4744,846,2024-11-26,829.6,Camera
4745,846,2025-10-06,1670.3,Laptop
4746,846,2024-04-15,649.67,Mouse
4747,846,2024-05-10,1201.47,Laptop
4748,846,2024-05-31,543.61,Headphones
4749,846,2025-07-30,1512.53,Monitor
4750,846,2024-12-15,1095.72,Camera
4751,846,2025-12-24,1919.36,Headphones
4752,847,2025-01-03,928.13,Monitor
4753,847,2025-05-14,1033.72,Phone
4754,847,2024-09-03,1843.25,Printer
4755,847,2024-04-27,1401.52,Printer
4756,847,2024-09-06,263.29,Laptop
4757,847,2024-03-09,332.57,Phone
4758,848,2024-02-09,402.76,Phone
4759,848,2024-03-17,87.73,Printer
4760,848,2024-08-12,995.42,Keyboard
4761,849,2026-01-07,288.33,Keyboard
4762,849,2024-03-27,842.11,Laptop
4763,849,2025-11-15,600.53,Printer
4764,849,2025-10-03,1991.53,Smartwatch
4765,849,2025-09-06,1049.74,Mouse
4766,849,2024-07-21,1780.19,Mouse
4767,849,2025-08-24,1303.94,Tablet
4768,849,2025-05-01,587.49,Headphones
4769,850,2026-01-15,1904.47,Camera
4770,850,2024-01-24,1043.57,Smartwatch
4771,850,2025-11-11,949.5,Headphones
4772,850,2025-02-15,1873.04,Tablet
4773,850,2024-04-08,336.83,Monitor
4774,850,2025-03-25,29.54,Printer
4775,850,2026-01-06,366.66,Monitor
4776,850,2025-01-05,143.43,Laptop
4777,850,2025-01-15,630.56,Headphones
4778,850,2025-03-03,406.54,Phone
4779,851,2024-06-11,922.6,Phone
4780,851,2024-03-17,131.6,Monitor
4781,851,2025-03-17,1192.96,Phone
4782,851,2025-10-26,707.4,Keyboard
4783,851,2024-10-07,1767.85,Camera
4784,851,2025-11-30,1261.36,Headphones
4785,851,2025-11-05,556.42,Printer
4786,851,2025-11-30,1173.09,Smartwatch
4787,851,2024-08-06,740.88,Printer
4788,852,2024-04-27,1126.61,Headphones
4789,852,2025-06-28,164.18,Tablet
4790,852,2025-08-21,214.92,Headphones
4791,852,2025-10-04,567.17,Smartwatch
4792,852,2025-04-30,1131.68,Tablet
4793,853,2024-11-25,1178.76,Printer
4794,853,2024-05-06,667.02,Mouse
4795,853,2024-04-10,1213.5,Mouse
4796,853,2024-05-19,1340.31,Monitor
4797,853,2024-06-17,426.52,Laptop
4798,853,2024-07-21,1568.9,Headphones
4799,853,2025-07-10,191.76,Mouse
4800,853,2025-10-27,301.52,Tablet
4801,853,2024-09-26,956.17,Laptop
4802,854,2024-11-29,164.8,Laptop
4803,854,2025-06-12,282.58,Monitor
4804,854,2025-07-06,856.56,Monitor
4805,854,2025-10-14,660.91,Keyboard
4806,854,2025-02-12,1522.41,Headphones
4807,854,2024-12-22,1124.69,Printer
4808,855,2024-10-02,1415.43,Camera
4809,855,2025-09-09,630.41,Keyboard
4810,855,2024-05-22,640.77,Phone
4811,855,2026-01-07,1767.74,Headphones
4812,855,2025-12-12,1911.17,Smartwatch
4813,855,2024-05-26,1425.58,Printer
4814,855,2024-04-22,1125.37,Monitor
4815,856,2025-05-25,1373.88,Keyboard
4816,856,2025-06-10,1800.53,Camera
4817,856,2024-07-08,364.24,Camera
4818,856,2024-09-13,1712.19,Camera
4819,856,2024-07-23,1459.7,Headphones
4820,857,2025-08-24,1123.99,Headphones
4821,857,2026-01-05,771.09,Tablet
4822,857,2024-08-03,1867.05,Laptop
4823,857,2024-02-11,399.71,Camera
4824,857,2025-12-10,1056.75,Laptop
4825,857,2024-07-24,1176.51,Camera
4826,857,2025-05-11,197.28,Camera
4827,857,2024-08-15,1832.46,Keyboard
4828,857,2024-12-26,1843.91,Mouse
4829,857,2025-07-13,553.33,Smartwatch
4830,858,2025-10-16,802.61,Smartwatch
4831,858,2025-09-29,555.61,Laptop
4832,858,2024-03-16,1942.57,Laptop
4833,858,2024-05-01,1727.74,Monitor
4834,858,2024-06-09,1994.49,Monitor
4835,858,2025-12-03,985.7,Monitor
4836,858,2026-01-08,1502.37,Keyboard
4837,858,2024-08-15,1616.79,Laptop
4838,859,2025-02-15,67.39,Tablet
4839,859,2025-08-01,1414.22,Tablet
4840,859,2025-07-07,1743.12,Tablet
4841,859,2025-01-13,174.82,Phone
4842,859,2025-12-07,121.54,Laptop
4843,859,2025-07-09,635.33,Keyboard
4844,860,2026-01-07,1966.97,Headphones
4845,860,2024-12-14,1313.66,Laptop
4846,860,2025-11-08,672.0,Camera
4847,860,2024-11-06,1796.5,Tablet
4848,860,2024-06-18,1812.39,Mouse
4849,861,2025-05-19,1037.52,Printer
4850,861,2025-05-05,838.59,Laptop
4851,861,2025-05-29,139.26,Keyboard
4852,861,2024-05-20,303.55,Smartwatch
4853,861,2024-05-23,177.1,Monitor
4854,861,2024-06-08,98.57,Mouse
4855,862,2025-09-19,1380.55,Printer
4856,862,2025-02-16,354.21,Laptop
4857,862,2025-06-03,629.22,Keyboard
4858,862,2025-09-10,707.86,Camera
4859,863,2025-11-06,1140.66,Phone
4860,863,2024-10-04,1136.72,Monitor
4861,863,2024-01-29,185.44,Phone
4862,863,2025-02-19,373.18,Phone
4863,863,2025-08-27,379.46,Mouse
4864,863,2024-03-09,1256.98,Laptop
4865,863,2025-08-15,1535.78,Laptop
4866,863,2025-12-23,442.88,Camera
4867,864,2025-09-15,171.74,Headphones
4868,864,2024-07-24,622.49,Headphones
4869,864,2025-06-25,1497.34,Tablet
4870,864,2024-06-10,627.87,Printer
4871,864,2024-10-28,1414.77,Tablet
4872,864,2026-01-15,565.14,Mouse
4873,864,2026-01-04,637.93,Headphones
4874,864,2024-09-13,1672.2,Smartwatch
4875,865,2025-02-21,362.45,Smartwatch
4876,865,2025-09-17,526.11,Monitor
4877,865,2024-08-02,536.44,Monitor
4878,865,2025-11-03,716.75,Camera
4879,866,2024-09-17,1547.02,Keyboard
4880,866,2024-07-05,904.85,Tablet
4881,866,2024-08-30,83.09,Mouse
4882,866,2024-02-15,777.5,Keyboard
4883,866,2025-11-23,1141.74,Printer
4884,866,2025-06-14,700.37,Smartwatch
4885,867,2025-04-27,690.94,Keyboard
4886,867,2024-04-04,1107.71,Smartwatch
4887,867,2024-03-10,190.61,Headphones
4888,867,2025-10-18,523.85,Monitor
4889,868,2024-12-07,72.58,Phone
4890,868,2025-01-23,1038.89,Tablet
4891,868,2025-01-29,955.67,Monitor
4892,868,2024-03-08,1177.77,Camera
4893,868,2024-11-25,1131.9,Mouse
4894,869,2026-01-11,651.52,Phone
4895,870,2024-08-10,1739.96,Laptop
4896,870,2024-07-23,325.91,Monitor
4897,870,2025-05-23,676.08,Phone
4898,870,2024-10-08,382.35,Camera
4899,870,2024-07-29,619.49,Monitor
4900,870,2024-02-28,1098.09,Laptop
4901,871,2025-02-11,1620.35,Monitor
4902,871,2025-09-10,1191.21,Printer
4903,871,2025-10-23,1464.6,Monitor
4904,871,2025-06-06,1669.85,Smartwatch
4905,871,2025-01-01,1449.51,Mouse
4906,871,2025-04-16,682.38,Printer
4907,871,2024-12-14,607.34,Headphones
4908,871,2025-08-15,1528.71,Keyboard
4909,872,2024-04-07,847.76,Smartwatch
4910,872,2025-05-03,1908.42,Printer
4911,873,2025-05-09,66.82,Keyboard
4912,873,2025-11-15,341.11,Smartwatch
4913,873,2025-07-03,1774.32,Keyboard
4914,873,2024-09-10,404.94,Mouse
4915,873,2025-05-04,1506.18,Tablet
4916,873,2024-04-19,1330.18,Laptop
4917,873,2025-02-15,1940.95,Smartwatch
4918,873,2025-12-22,1587.8,Tablet
4919,873,2025-01-28,1604.96,Monitor
4920,873,2024-07-24,798.03,Monitor
4921,874,2025-02-16,1320.63,Headphones
4922,875,2024-10-28,609.55,Phone
4923,875,2025-04-18,377.34,Headphones
4924,875,2025-03-18,878.73,Headphones
4925,876,2026-01-11,1372.58,Camera
4926,876,2025-02-08,19.84,Tablet
4927,876,2025-08-09,695.98,Monitor
4928,877,2025-10-27,1376.71,Headphones
4929,877,2025-07-31,1826.54,Printer
4930,877,2025-04-01,1664.38,Headphones
4931,877,2024-08-30,1528.48,Phone
4932,877,2026-01-09,781.27,Camera
4933,877,2025-01-05,1528.46,Tablet
4934,877,2025-06-16,805.77,Camera
4935,877,2025-09-23,1797.06,Printer
4936,877,2024-04-05,1197.91,Keyboard
4937,878,2025-09-24,700.27,Mouse
4938,878,2025-05-31,63.52,Mouse
4939,879,2024-07-23,1538.01,Camera
4940,879,2024-07-07,730.94,Keyboard
4941,879,2025-09-03,1648.24,Mouse
4942,880,2025-10-11,1505.85,Phone
4943,880,2026-01-10,1294.7,Tablet
4944,880,2025-02-18,1004.9,Laptop
4945,880,2025-12-24,430.35,Printer
4946,880,2025-06-22,194.77,Printer
4947,880,2024-05-26,1311.55,Printer
4948,880,2024-04-25,309.99,Smartwatch
4949,880,2024-06-16,779.76,Monitor
4950,880,2025-03-01,79.31,Printer
4951,880,2024-07-03,367.24,Printer
4952,881,2024-12-13,1670.12,Monitor
4953,881,2025-02-04,1614.4,Camera
4954,881,2024-07-12,1375.27,Phone
4955,881,2025-08-21,1315.18,Printer
4956,881,2024-05-09,1609.07,Laptop
4957,881,2024-04-11,330.16,Tablet
4958,881,2025-05-06,1153.62,Printer
4959,881,2025-02-24,1375.73,Laptop
4960,881,2024-02-10,977.42,Printer
4961,882,2025-11-22,1545.01,Smartwatch
4962,882,2024-05-13,855.71,Phone
4963,882,2025-10-25,1211.24,Monitor
4964,882,2024-06-21,1009.1,Monitor
4965,882,2024-05-25,1426.93,Keyboard
4966,882,2025-10-14,1943.82,Phone
4967,882,2025-11-25,1573.13,Printer
4968,883,2025-06-23,1521.63,Phone
4969,883,2025-03-02,309.27,Camera
4970,883,2024-06-23,1896.92,Mouse
4971,883,2024-05-05,523.09,Keyboard
4972,883,2024-02-21,1627.54,Monitor
4973,883,2024-04-14,875.43,Monitor
4974,883,2024-06-03,570.61,Phone
4975,883,2024-05-27,1737.11,Monitor
4976,883,2024-01-21,740.54,Mouse
4977,884,2024-03-06,512.13,Camera
4978,884,2025-02-04,1353.24,Laptop
4979,884,2024-12-22,1090.07,Tablet
4980,884,2024-10-23,593.55,Printer
4981,884,2024-02-22,44.86,Camera
4982,884,2024-02-10,602.39,Laptop
4983,885,2025-09-25,232.25,Laptop
4984,885,2025-03-31,1067.22,Printer
4985,885,2025-10-15,504.77,Phone
4986,885,2025-11-22,1074.62,Tablet
4987,885,2025-05-28,1456.31,Monitor
4988,885,2025-06-25,867.89,Smartwatch
4989,885,2024-04-17,697.32,Monitor
4990,885,2025-02-23,1381.09,Headphones
4991,885,2025-09-08,1838.36,Keyboard
4992,885,2024-06-06,1142.45,Laptop
4993,886,2024-10-26,659.91,Laptop
4994,886,2024-03-27,302.03,Phone
4995,887,2024-03-05,1030.14,Phone
4996,887,2025-07-02,682.17,Smartwatch
4997,887,2025-11-06,850.83,Laptop
4998,887,2024-08-18,376.02,Smartwatch
4999,887,2024-09-09,1445.97,Phone
5000,887,2024-07-16,1675.34,Printer
5001,887,2025-12-09,1930.67,Headphones
5002,888,2025-03-26,529.34,Smartwatch
5003,888,2025-07-24,1235.01,Keyboard
5004,888,2025-08-16,1709.94,Headphones
5005,888,2024-08-09,1391.57,Laptop
5006,888,2025-08-14,754.73,Monitor
5007,888,2025-08-02,438.27,Printer
5008,888,2025-02-25,556.83,Tablet
5009,888,2024-04-30,560.94,Laptop
5010,888,2024-09-06,1213.2,Tablet
5011,888,2024-11-13,1359.63,Smartwatch
5012,889,2026-01-07,820.29,Laptop
5013,890,2024-09-07,1317.85,Smartwatch
5014,890,2025-05-28,541.44,Mouse
5015,890,2024-03-31,1582.61,Camera
5016,890,2024-01-22,203.32,Headphones
5017,890,2025-07-09,45.97,Camera
5018,890,2026-01-16,449.9,Mouse
5019,890,2024-12-19,582.78,Mouse
5020,891,2025-07-22,1179.95,Mouse
5021,891,2025-11-19,664.22,Printer
5022,891,2024-01-22,956.45,Keyboard
5023,891,2025-09-08,35.01,Camera
5024,891,2024-08-10,646.09,Monitor
5025,891,2024-09-16,312.04,Monitor
5026,891,2025-07-15,429.17,Tablet
5027,891,2024-10-23,1349.24,Smartwatch
5028,892,2025-09-20,74.21,Mouse
5029,892,2024-09-18,1935.77,Monitor
5030,892,2025-11-10,1127.04,Camera
5031,892,2024-02-22,175.35,Keyboard
5032,892,2024-12-01,744.69,Smartwatch
5033,892,2025-11-05,1504.21,Monitor
5034,892,2024-10-31,1352.26,Laptop
5035,893,2024-08-03,1253.48,Tablet
5036,893,2024-03-13,1252.29,Mouse
5037,893,2025-11-11,868.75,Laptop
5038,894,2024-11-02,1117.31,Monitor
5039,894,2024-10-17,1979.46,Printer
5040,894,2025-10-15,1843.14,Tablet
5041,894,2025-06-21,763.07,Phone
5042,894,2025-06-17,202.99,Headphones
5043,895,2025-11-01,1984.34,Mouse
5044,895,2025-12-09,585.8,Tablet
5045,895,2026-01-10,1536.08,Printer
5046,895,2024-01-21,1104.64,Camera
5047,896,2024-12-11,842.18,Mouse
5048,896,2024-09-12,564.97,Camera
5049,896,2024-11-06,1264.25,Camera
5050,896,2025-09-08,1009.59,Keyboard
5051,897,2025-11-19,457.95,Printer
5052,897,2024-08-03,994.72,Monitor
5053,897,2025-04-16,579.7,Monitor
5054,897,2024-02-19,322.37,Tablet
5055,897,2025-04-13,806.11,Laptop
5056,897,2024-10-14,1070.0,Camera
5057,897,2025-03-05,1528.24,Tablet
5058,898,2024-06-10,772.87,Printer
5059,898,2024-11-21,1948.75,Printer
5060,899,2024-06-15,1276.47,Mouse
5061,899,2025-02-27,456.14,Mouse
5062,899,2024-10-22,1243.64,Phone
5063,899,2025-07-03,1203.14,Printer
5064,900,2025-03-07,656.79,Headphones
5065,901,2024-11-11,1142.92,Monitor
5066,901,2024-10-29,1371.88,Camera
5067,901,2024-12-20,55.21,Mouse
5068,902,2024-01-31,1108.59,Headphones
5069,902,2024-07-09,1702.11,Tablet
5070,902,2024-12-01,920.96,Headphones
5071,902,2025-03-01,358.67,Headphones
5072,902,2025-11-06,652.22,Smartwatch
5073,902,2025-03-08,138.98,Laptop
5074,902,2024-12-30,421.94,Monitor
5075,903,2026-01-16,497.64,Mouse
5076,903,2025-05-16,892.87,Headphones
5077,903,2025-01-08,1595.54,Monitor
5078,903,2025-04-13,1005.43,Phone
5079,903,2024-10-12,1609.34,Camera
5080,903,2024-10-17,1745.45,Tablet
5081,903,2025-03-27,497.28,Phone
5082,903,2024-05-31,23.7,Laptop
5083,904,2024-12-16,1735.45,Monitor
5084,904,2024-03-16,1725.72,Phone
5085,904,2024-12-17,1568.26,Smartwatch
5086,904,2024-10-21,1767.88,Keyboard
5087,904,2025-06-09,250.75,Mouse
5088,904,2024-07-11,1297.71,Keyboard
5089,904,2024-02-05,1432.38,Monitor
5090,905,2024-03-23,1657.23,Laptop
5091,905,2024-11-30,593.0,Printer
5092,905,2025-06-15,1658.33,Laptop
5093,905,2026-01-11,733.11,Keyboard
5094,905,2024-12-17,1262.24,Monitor
5095,905,2025-12-24,862.89,Phone
5096,905,2025-02-04,216.21,Smartwatch
5097,905,2025-03-03,1518.3,Mouse
5098,906,2025-10-18,1446.77,Camera
5099,906,2024-10-23,831.66,Camera
5100,907,2024-08-28,1826.82,Monitor
5101,907,2024-03-17,428.07,Phone
5102,907,2025-10-05,666.75,Phone
5103,908,2025-07-29,1799.4,Monitor
5104,908,2026-01-05,1507.48,Smartwatch
5105,908,2025-03-12,691.46,Monitor
5106,908,2025-12-03,668.02,Monitor
5107,908,2025-12-07,1402.13,Mouse
5108,908,2025-08-15,557.84,Laptop
5109,908,2024-10-10,1525.03,Tablet
5110,908,2025-01-27,1048.34,Laptop
5111,909,2025-12-30,1761.54,Mouse
5112,909,2024-04-15,731.82,Smartwatch
5113,909,2025-01-09,620.26,Tablet
5114,909,2024-08-19,1139.6,Smartwatch
5115,910,2024-03-25,1429.03,Smartwatch
5116,910,2025-07-19,317.34,Tablet
5117,910,2025-01-10,301.59,Smartwatch
5118,910,2024-10-27,1719.7,Smartwatch
5119,910,2024-06-03,1277.16,Laptop
5120,910,2024-03-14,1703.33,Mouse
5121,910,2025-02-19,612.88,Mouse
5122,910,2025-08-24,34.01,Camera
5123,911,2025-05-05,1493.46,Keyboard
5124,911,2024-05-04,817.63,Mouse
5125,911,2024-03-27,1801.01,Camera
5126,911,2025-06-24,1291.26,Mouse
5127,911,2024-11-09,1706.69,Camera
5128,911,2024-04-29,1051.44,Printer
5129,911,2024-08-01,1732.16,Monitor
5130,911,2024-05-17,1300.27,Keyboard
5131,911,2025-04-04,969.28,Monitor
5132,912,2025-01-03,38.32,Phone
5133,912,2025-01-28,691.31,Smartwatch
5134,912,2024-03-14,420.79,Tablet
5135,912,2024-02-28,563.85,Phone
5136,912,2025-06-19,1303.49,Camera
5137,912,2026-01-16,1002.59,Mouse
5138,912,2025-10-27,1826.28,Laptop
5139,913,2025-06-30,1797.29,Headphones
5140,913,2024-10-13,733.49,Laptop
5141,913,2025-11-19,803.0,Phone
5142,913,2024-04-05,1904.54,Keyboard
5143,913,2025-02-27,143.72,Keyboard
5144,913,2025-05-31,1923.7,Keyboard
5145,913,2024-10-18,1746.51,Laptop
5146,913,2025-09-20,898.8,Keyboard
5147,913,2024-02-22,503.46,Smartwatch
5148,914,2024-12-03,1382.5,Headphones
5149,914,2025-01-23,464.4,Monitor
5150,914,2024-01-22,363.09,Mouse
5151,915,2025-03-17,1108.43,Phone
5152,915,2024-04-21,1488.79,Phone
5153,915,2025-10-16,1813.22,Tablet
5154,915,2025-01-17,1049.89,Laptop
5155,915,2024-01-20,423.39,Headphones
5156,916,2025-03-14,1525.74,Monitor
5157,916,2025-12-05,933.9,Keyboard
5158,916,2024-02-25,1764.47,Laptop
5159,916,2025-04-26,644.53,Phone
5160,916,2024-06-28,400.89,Phone
5161,916,2025-06-17,889.38,Monitor
5162,916,2024-09-26,402.82,Keyboard
5163,916,2024-08-08,1182.86,Mouse
5164,916,2024-02-27,979.59,Mouse
5165,916,2024-05-24,29.11,Printer
5166,917,2025-09-15,1442.76,Monitor
5167,917,2024-08-10,1557.02,Headphones
5168,918,2025-10-12,1613.47,Mouse
5169,918,2026-01-14,1513.53,Laptop
5170,918,2025-01-21,510.98,Printer
5171,918,2025-11-22,1206.69,Monitor
5172,918,2025-04-10,1265.95,Camera
5173,918,2025-10-29,1019.51,Keyboard
5174,918,2025-10-28,574.67,Smartwatch
5175,918,2024-08-11,535.76,Keyboard
5176,918,2024-03-02,505.55,Smartwatch
5177,918,2025-01-08,1358.91,Keyboard
5178,919,2025-05-10,1255.58,Phone
5179,919,2025-11-16,1954.69,Tablet
5180,919,2025-01-31,980.29,Camera
5181,919,2024-05-16,1787.8,Keyboard
5182,919,2024-07-29,946.31,Tablet
5183,920,2024-12-15,140.46,Printer
5184,920,2024-03-25,1349.22,Phone
5185,920,2026-01-15,1851.34,Monitor
5186,921,2024-03-12,1279.39,Keyboard
5187,921,2025-12-08,1646.89,Headphones
5188,921,2025-02-19,1559.8,Headphones
5189,921,2025-11-30,434.3,Keyboard
5190,921,2025-08-06,617.71,Keyboard
5191,921,2024-01-24,949.03,Smartwatch
5192,922,2024-03-08,428.48,Tablet
5193,922,2025-08-16,654.29,Headphones
5194,922,2025-12-09,1535.13,Tablet
5195,922,2025-05-02,1706.19,Mouse
5196,922,2025-07-23,1328.56,Camera
5197,922,2024-03-03,1913.85,Monitor
5198,922,2024-04-13,1310.45,Printer
5199,922,2024-10-17,1561.71,Smartwatch
5200,922,2024-01-20,465.16,Smartwatch
5201,922,2024-05-29,949.24,Smartwatch
5202,923,2024-12-24,298.52,Camera
5203,923,2025-09-01,1456.15,Camera
5204,923,2026-01-06,904.92,Printer
5205,923,2025-05-14,1130.94,Printer
5206,923,2024-09-06,21.29,Printer
5207,923,2024-11-27,120.06,Printer
5208,924,2025-07-19,1295.13,Tablet
5209,924,2024-02-20,1950.22,Smartwatch
5210,924,2024-10-11,48.76,Headphones
5211,924,2025-12-12,425.13,Smartwatch
5212,924,2025-10-11,596.65,Camera
5213,924,2024-12-07,57.12,Printer
5214,925,2025-09-11,658.11,Keyboard
5215,925,2024-04-28,1480.64,Headphones
5216,925,2024-02-21,1238.94,Monitor
5217,925,2024-12-22,1714.24,Phone
5218,925,2025-09-02,158.11,Tablet
5219,925,2025-03-28,657.71,Monitor
5220,925,2025-05-31,1883.57,Mouse
5221,926,2024-01-23,1904.57,Laptop
5222,926,2025-01-07,1564.64,Printer
5223,926,2025-11-12,1378.72,Monitor
5224,926,2025-09-17,507.19,Mouse
5225,926,2025-05-11,1176.37,Laptop
5226,926,2025-10-22,211.87,Camera
5227,926,2025-03-14,559.33,Camera
5228,926,2024-09-04,881.87,Smartwatch
5229,927,2025-06-23,948.96,Phone
5230,927,2025-06-14,655.85,Printer
5231,928,2024-07-03,1749.16,Mouse
5232,928,2025-05-06,604.72,Headphones
5233,928,2025-08-24,1128.05,Monitor
5234,929,2025-02-04,662.41,Keyboard
5235,929,2024-11-17,1527.95,Smartwatch
5236,929,2025-02-28,1117.78,Smartwatch
5237,929,2024-06-23,1382.24,Tablet
5238,930,2025-10-07,1742.74,Camera
5239,930,2024-09-27,1914.83,Camera
5240,931,2025-03-30,1497.07,Headphones
5241,931,2024-08-10,376.44,Monitor
5242,931,2024-12-30,463.09,Camera
5243,931,2024-04-13,672.69,Smartwatch
5244,931,2025-09-22,518.16,Laptop
5245,931,2024-03-24,289.14,Printer
5246,931,2025-04-20,860.39,Monitor
5247,931,2025-06-30,1598.21,Keyboard
5248,932,2025-11-26,1826.83,Keyboard
5249,933,2026-01-03,42.24,Printer
5250,933,2024-06-15,1991.35,Keyboard
5251,933,2024-09-03,1747.43,Camera
5252,933,2025-02-16,1582.37,Monitor
5253,933,2024-06-23,572.47,Camera
5254,933,2025-08-05,1272.4,Phone
5255,934,2025-08-07,193.37,Keyboard
5256,934,2024-02-14,1563.37,Keyboard
5257,934,2024-09-18,324.87,Keyboard
5258,934,2024-05-11,1694.14,Phone
5259,934,2025-08-08,1152.11,Monitor
5260,934,2025-05-19,1223.96,Headphones
5261,934,2024-11-09,1506.3,Printer
5262,934,2025-06-03,1637.33,Monitor
5263,934,2024-03-10,908.06,Tablet
5264,934,2025-11-02,1304.38,Phone
5265,935,2024-06-23,1299.2,Camera
5266,935,2025-10-25,913.55,Printer
5267,935,2025-08-19,1779.9,Printer
5268,936,2024-10-09,594.69,Mouse
5269,936,2024-07-25,1658.16,Laptop
5270,936,2025-07-31,26.99,Camera
5271,936,2025-09-13,860.03,Smartwatch
5272,936,2024-09-22,1712.59,Mouse
